                   MONTHLY CLIMATOLOGICAL SUMMARY for Apr 2015


NAME: Hill Head Sailing Club, Fareham, UK                  
ELEV: 7 meters    LAT: 50-49.35 N    LONG: 001-14.47 W


                   TEMPERATURE (C), RAIN (mm), WIND SPEED (m/s)

                                         HEAT   COOL         AVG
      MEAN                               DEG    DEG          WIND                   DOM
DAY   TEMP   HIGH   TIME    LOW   TIME   DAYS   DAYS   RAIN  SPEED   HIGH   TIME    DIR
---------------------------------------------------------------------------------------
 01    9.0   13.8  09:16    5.2  05:48    9.4    0.0    0.8    5.8   15.6  02:57    254
 02    9.0   11.1  11:35    7.2  08:22    9.3    0.0    3.0    3.4   13.9  05:25    216
 03    8.9   11.1  10:46    7.1  22:41    9.5    0.0    0.6    3.2   10.7  11:55    328
 04    7.2    8.8  17:19    5.0  01:00   11.2    0.0    0.0    2.1    7.2  13:11    115
 05   11.0   19.5  13:28    1.7  05:28    7.3    0.0    0.0    3.2   11.2  18:05     28
 06    8.7   13.4  16:15    4.3  05:30    9.7    0.0    0.0    2.5    6.3  14:04    129
 07    8.7   13.2  08:46    3.9  05:43    9.6    0.0    0.0    2.6    6.7  11:35    116
 08    8.1   10.3  08:28    5.1  05:03   10.2    0.0    0.0    3.5    7.2  11:15    107
 09   10.4   14.7  16:27    7.1  23:00    7.9    0.0    0.0    3.7   10.3  08:51    124
 10   11.4   16.7  12:04    8.4  22:58    6.9    0.0    0.8    7.2   17.0  07:55    242
 11   10.5   13.9  12:39    7.4  00:04    7.9    0.0    0.0    6.8   15.2  15:15    221
 12   10.5   16.5  14:30    6.8  23:00    7.8    0.0    0.0    2.1    5.8  16:42    184
 13   10.5   17.7  16:35    5.6  05:55    7.9    0.0    0.0    1.9    5.8  12:10    235
 14   12.4   19.6  15:42    6.4  04:17    5.9    0.0    0.0    2.1    7.2  16:21    246
 15   12.8   18.2  12:50    9.3  05:18    5.5    0.0    0.0    3.5    8.9  10:32     86
 16   10.7   14.2  16:20    8.0  22:51    7.6    0.0    0.0    4.4   11.2  10:37     72
 17    9.7   15.1  14:41    5.1  05:02    8.6    0.0    0.0    5.8   13.4  09:25     71
 18    8.7   13.4  12:02    4.1  05:00    9.6    0.0    0.0    3.4   10.3  07:04     33
 19    9.8   16.7  11:10    2.5  04:38    8.5    0.0    0.0    3.4    8.9  14:05     82
 20   10.8   18.1  12:14    4.1  05:05    7.5    0.0    0.0    3.2    8.9  12:42     88
 21   11.4   16.4  13:13    4.8  04:45    7.0    0.0    0.0    4.5   13.9  13:47     66
 22    9.6   12.3  17:53    7.2  22:59    8.8    0.0    0.0    3.2    7.2  00:54    102
 23   11.0   14.7  13:20    4.3  05:15    7.3    0.0    0.6    5.6   10.3  12:38    224
 24   12.0   15.2  13:40   10.8  04:15    6.3    0.0    3.6    5.8   10.7  06:22    222
 25   10.4   12.1  15:03    8.1  22:59    7.9    0.0    0.0    2.9    7.2  00:04    324
 26    9.4   18.1  12:39    3.3  04:55    8.9    0.0    0.0    4.4   12.5  15:09    268
 27    9.5   15.4  08:53    4.9  04:04    8.8    0.0    0.0    7.3   14.3  12:02    242
 28    9.7   12.1  13:01    7.6  22:59    8.7    0.0    2.2    7.4   16.1  08:33    221
 29   10.5   14.1  07:46    7.2  00:03    7.8    0.0    0.2    6.1   13.0  12:51    234
 30    9.2   11.9  13:47    6.8  04:57    9.2    0.0    0.0    4.5   11.6  10:17     73
---------------------------------------------------------------------------------------
      10.0   19.6     15    1.7     06  248.4    0.0   11.8    4.1   17.0     11    208
    

